ID,Position,Scouting Report Sentence(s),Race
109,WR," Above-average catch focus deep,  Size allows him to win in the air,  Likely pigeon-holed as deep-ball guy,  Average foot quickness to elude press,  Consistently pounded by route redirection",NW
109,WR," Fails to gain separation out of breaks underneath,  Tight hips put him on skates getting into deep comebacks, "" Didnt make same read as quarterback several times"", "" Wont be able to slip many tackles after the catch"",  Too many focus drops with inconsistent catch radius",NW
110,OT,"Enticing blend of agility and athleticism,  Sweet feet take him to the toughest angles as a zone blocker,  Moves like a tight end on linebacker cut-offs and pulling blocks,  Patient and natural climbing to second level,  Above-average radar to find and seal the edge on play-side runs",NW
110,OT," Displays hand strength to snatch and secure throughout tape,  Instinctive feet drive and finish when blocker tries to escape,  Raw but possesses talent to handle protection on left side,  Traits to become attack-oriented left tackle in protection,  Continued to improve technique as season wore on",NW
110,OT," Just 11 starts and 778 total snaps in his career,  Pass protection fundamentals require complete overhaul,  Over-setting and opening inside post is lingering concern,  Despite athleticism, can be slow to activate inside counter slide,  Premature opener with weak outside hand",NW
110,OT," Lacks functional power to fight back when edges are challenged,  Positioning and footwork are a work in progress,  Lands on faulty landmarks on inside zone,  Needs to get hips engaged and eliminate leaning as run blocker,  Leaves feet behind and falls off blocks",NW
111,EDGE,"Potential to play a variety of spots in both odd and even fronts,  Carries naturally thick frame with good play strength,  Plus length with big hands,  Heavy-handed strikes lift and jostle opponents,  Good anticipation of and reaction to play direction",NW
111,EDGE," Efficient and fluid as a pass rusher,  Basketball feet create separation and open edges as a rusher,  Varies his rush plans and has impressive repertoire of go-to moves,  Stick-and-move mentality with his hands,  Consistent effort and production over the last three years",NW
111,EDGE," Can physically batter weaker opponents,  Skilled rusher, but lacks impressive closing burst,  Tight hips restrict change of direction,  Allows blockers to close the distance on him,  Head-ducker into first contact as run defender",NW
111,EDGE," Slow to separate from clenches,  Lacks agility and acceleration as open-field tackler,  Struggles to anchor once angle blocks start moving him,  Would like to see him gain consistent control at the point of attack,  Plus length with big hands",NW
112,WR,"Crafted a variety of release techniques,  Smooth athlete with plus body control,  Adjusts routes and scrambles open when quarterback extends play,  Uses eyes effectively to manipulate coverage near goal line,  Runs routes to create tilt and lean from defenders",NW
112,WR," Smooth acceleration through route stems,  Instinctive, talented deep-ball tracker,  Maintains top speed when turning to find the long ball,  Keeps his calm catching with safety ranging toward him,  Feel for stacking defender on hip to expand landing zone of football",NW
112,WR," Balance to continue through contact on run after catch,  Play strength might need upgrade against physical cornerbacks,  Press rides on him for early stages of the route,  Has had issues securing catchable throws underneath,  Very average foot quickness and long speed",NW
112,WR," Could struggle to knock athletic corners out of route phase,  Below-average separation burst out of breaks,  Drifts into route turns at times,  Lacks stride to open up and find a second gear,  Very little grit in his run blocking",NW
113,LB,"Three-year starter,  Has played both inside linebacker and defensive end,  Quick inside slant when playing with his hand down,  Bull rush had surprising power to go with natural leverage,  Handles his interior linebacker work with play strength and tough demeanor",NW
113,LB," Delivers a hearty pop into climbing blockers,  Power in his shoulder to stack pulling guards in the hole,  Tackles with good finishing strength,  Runs through his targets and wraps to finish,  Was a core special-teamer early on in college",NW
113,LB," Strong pro day effort with good speed, vertical and bench numbers,  Inconsistent diagnosis of run play development,  Can be a step slow flowing with the pace of outside zone,  Gets trapped behind climbing blockers in space,  Allows lead blockers to get into his play-side shoulder",NW
113,LB," Will need to play off blocks more quickly,  Plodding feet when changing direction, "" Doesnt play to his best speed on a consistent basis"",  Struggles coming to balance as open-field tackler,  Allows lead blockers to get into his play-side shoulder",NW
114,C,"""Hard to get his hands off you once hes in"", "" Bends and lifts to work under opponents pads"",  Good leg drive through down blocks,  Smooth second-level climbs with wide, controlled base,  Natural bender with good adjustments as pull-blocker",W
114,C," Excellent positioning and flipper usage on double teams,  Keeps feet moving through contact,  Finds work in pass protection,  Uses ankles, hips and hands to sink an early anchor,  Range to protect the gaps",W
114,C," Small center with narrow waist,  Must be first to land with his hands or will find trouble,  Not very explosive into his block fit,  Not powerful at the point of attack by NFL standards,  Walked into the pocket by big bull rushers",W
114,C,""" Opponents length could be an issue against sub-package rushers"", "" Bends and lifts to work under opponents pads"",  Not powerful at the point of attack by NFL standards,  Excellent positioning and flipper usage on double teams,  Finds work in pass protection",W
115,LB,"Excellent work ethic and is accomplishment-oriented on and off field,  Not at all out of place athletically in move from FCS to SEC,  Willing to play through pain,  Outstanding field range with explosive closing burst,  Comes from backside linebacker spot to make tackles near far sideline",NW
115,LB," Agility to make sudden change of direction in pursuit,  Steps upfield to challenge block and push run back inside,  Capable of playing quickly off the block and making tackle,  Pocket navigation and acceleration to become dangerous blitzer,  Sticks and runs with pass-catching tight ends in coverage",NW
115,LB," Instinctive and reactive when spot dropping,  Finished college with 26 passes defensed, including nine career interceptions,  Plays upright from the second level too often, "" Doesnt appear to be a very quick processor from inside"",  Early play quickness limited by excessive thinking",NW
115,LB," Lacking patience necessary to decipher misdirection,  Loses pursuit leverage and occasionally overflows cutback lanes,  Needs to become more aggressive taking on blocks,  Gets outside shoulder covered more than he should,  Inconsistent reading lane choices and blocking scheme",NW
116,EDGE,"Long frame complemented by long arms,  Added 50 pounds of quality mass since 2016,  Flashes of his upside pop up in every game,  Overmatched by size against Iowa State but still battled his tail off,  Impressive snap timing and get-off quickness",NW
116,EDGE," Elongated first three steps gain plenty of ground into rush turn, "" Stalks and closes quarterbacks with efficiency once hes in the pocket"",  Will punch, lift and shuffle around the block at point of attack,  Plays with some force in his hands,  Appears to have gained more weight since 2019, which helps his cause",NW
116,EDGE," Skinny pegs holding up his frame,  Had issues getting bounced around by bigger players,  Ended up on the ground too often,  Not enough contact balance to effectively withstand strong edge contact,  Competition level aided his sack totals",NW
116,EDGE," Rush can be bumpy and segmented,  Fails to generate much torque and push as power rusher,  Needs to supplement basic rush attack by setting up counters,  Had issues getting bounced around by bigger players,  Overmatched by size against Iowa State but still battled his tail off",NW
117,DT,"* Size and traits to play both tackle spots in even front, * Consistent to stay low off the ball, ""* Doesnt linger on the block for very long"", * When feet are set under him, his anchor versus double teams can be sturdy, * Reads zone and gets skinny to slink between blockers * Leverage helps him escape previously centered blocks",NW
117,DT,"* Adequate close-out down the line of scrimmage, * Violent hands improve ability to soften edges as rusher, * Fires a long-arm stab and runs behind it to push pocket as bull rusher, * Recognizes screen development and makes quick double back Pass rush is typically lumbering,  Would like to see more energy and spirit in his rush approach",NW
117,DT," Not enough edge-hunting to open door to the pocket, "" Doesnt get to rush counters to rid himself of mirroring pass protection"",  Rarely gets early arm extension at point of attack,  Loose with feet, causing some inconsistency with his base, "" Movement isnt as controlled and efficient as it needs to be""",NW
117,DT," Can improve with technique to improve hand control in read and react, * Fires a long-arm stab and runs behind it to push pocket as bull rusher, "" Doesnt get to rush counters to rid himself of mirroring pass protection"", * Reads zone and gets skinny to slink between blockers * Leverage helps him escape previously centered blocks,  Rarely gets early arm extension at point of attack",NW
118,EDGE,"Unwilling to give in or give up as a pass rusher,  Long strides gain ground quickly to the top of the rush,  Submarines under outside hand and flattens to the quarterback,  Lateral quickness creates havoc on twists and inside counters,  Oily in upper and lower body for explosive flips past blockers",NW
118,EDGE," Secondary motor and scramble range lead to sacks,  Challenges blocks with inside hands,  Punch lands with full extension to stay clean,  Wiggly working into gaps as penetrator,  Burst to walk down wide-flowing run plays",NW
118,EDGE," Father is a long-time football coach,  Lacks desired weight for edge duties against the run,  Thin hips with lack of mass in his legs,  Plays tall with narrow base affecting contact balance,  Too many mistimed snaps and offside penalties",NW
118,EDGE," Landed punch discombobulates rush plan,  Needs better strength to get to his power counters,  Below-average hand force to grease the edge,  Lost sacks due to lack of finishing strength, Unwilling to give in or give up as a pass rusher",NW
119,RB,"Elite testing numbers for a running back,  Rocked-up physique with desirable size,  Excellent worker with high-end intelligence,  Uses size and strength to create push into the pile,  Adequate open-field speed to hit the chunk play",NW
119,RB," Finishes with pad drop to drive through the tackler,  Has no fumbles over his 146 career carries,  Talented kick-returner,  Size shows up in rare opportunities to pass protect,  One-speed runner",NW
119,RB," Takes forever to gather and cut on wide stretch plays,  Dances up toward the line when trying to read the front,  Lacks instincts and vision to see a move ahead,  Inside runs are missing feel for run lanes,  Drops head and finishes when moves are still available",NW
119,RB," Clunky, mechanical footwork when cutting,  Awkward as route-runner and rarely a third-down option,  Inside runs are missing feel for run lanes,  Has no fumbles over his 146 career carries,  Dances up toward the line when trying to read the front",NW
120,RB,"Very little wear and tear with 165 carries at Oklahoma,  Running style is willful and belligerent,  Adequate burst for lateral cuts from downhill track,  Requires legitimate run support from cornerbacks to slow him,  Carries first tackle try with him as he falls forward",NW
120,RB," Potential late-game option to help close out games,  Hands soft enough to work out of the backfield,  Used effectively in swing screens to get him the ball in space,  Size and power to keep his quarterback protected,  High-end kick-cover talent and core special teams potential",NW
120,RB," Needs ball tucked tight to frame to prevent fumbles,  Limited one-cut ability due to tight hips, "" Loses forcefulness when feet are slowed or hes spilled outside"",  Runs with blurred vision as inside runner,  Will unexpectedly take run off designed play track",NW
120,RB," Needs to improve at setting up blockers,  Inconsistent keeping feet under him on cuts,  Will need additional technique work to handle blitz pickup,  Requires legitimate run support from cornerbacks to slow him,  Potential late-game option to help close out games",NW
121,EDGE,"Loads of production over two years at UAB,  Freaky length with outstanding flexibility,  Gains separation from blocks with his length,  Has burst to hunt and capture from the backside,  Plays with a good motor",NW
121,EDGE," Long-strider who chops up space quick to the edge,  Able to flip hips and use long levers to pull himself around rush edge,  Possesses adequate spin-counter to work with,  Able to swing arm over for quick win inside,  Sneaky bull-rush potential with more work and strength",NW
121,EDGE," * Play strength is a concern, * Blockers stick to him when they get into his frame, * Spindly base offers little help for contact balance, * Ends up on the ground too often, * Runners can break away from tackle attempts",NW
121,EDGE,"* Leggy pass rusher with segmented approach, ""* Tackles firm outside hand will end his edge rush attempts"", ""* Doesnt set up rush moves and pops up tall on inside counters"", * Unable to play through blocks * Lacks hand strength and skill for consistent rush success,  Sneaky bull-rush potential with more work and strength",NW
122,DT,"Excellent power and hard worker in the weight room,  Legitimate space-saving size and toughness,  Early to capture space in neutral zone off the snap,  Quick recognition of pressure from down blocks,  Able to hold off guards with his flipper",NW
122,DT," Good technique to corkscrew in and grow roots against double teams, "" Eats up leverage battle and lives under centers pads"",  Two-gapper with big pop and lift from his hips and hands,  Daunting roadblock near the goal line,  Ability to bludgeon smaller centers with his power rush",NW
122,DT," * Conditioning has been an issue * Carries excess weight and below-average body type, * Gasses out over second half of the rep, * Lacks range to make plays down the line, * Too slow in getting off blocks to make tackles, * Lacks lateral quickness to factor against stretch plays",NW
122,DT,"* Seal blocks hold up against him,  Daunting roadblock near the goal line, * Lacks lateral quickness to factor against stretch plays, * Lacks range to make plays down the line,  * Conditioning has been an issue * Carries excess weight and below-average body type",NW
123,CB,"Family full of former football and baseball players,  Excellent learner, highly intelligent,  Play strength to slow release momentum from press,  Keeps feet under his pads through route breaks,  Good straight-line speed",NW
123,CB," Baseball background sharpened ball-tracking,  Stays in proper position to challenge the catch,  Ball skills are tuned up,  Shows up to do his part in run support,  Has blocked two kicks, returns punts and covers kicks",NW
123,CB," Backpedal can be bumpy and rigid,  Average footwork to swerve and change direction in space,  Needs to improve route recognition,  Loses feel for route when matched up from slot,  Below-average jump-ball explosiveness",NW
123,CB," Inconsistent trusting his technique with back to ball,  Below-average timing his openings,  More of a drag-down tackler than wrap-and-lift finisher,  Good straight-line speed,  Ball skills are tuned up",NW
124,TE,"Built for the league with desired size and thickness,  Releases quickly into routes off the snap,  Sneaky speed in the seam,  Quality catch radius,  Can leap and make in-air adjustments to high throws",W
124,TE," Able to drop and dig out lower throws,  Lateral quickness on back-side zone blocks,  Good positioning as blocker in space,  Just two career touchdowns and 47 catches in 46 games, "" Doesnt always play to his true speed""",W
124,TE," One-speed routes are easier for defenders to read,  Below-average foot quickness and hip sink for quick breaks underneath,  Lacks instinctive route-running qualities,  Allows coverage to crowd catch space and bother his focus,  Tossed around at the point of attack by Washington in 2019",W
124,TE,""" Hands arent into block quickly enough"",  Needs to find balanced platform into run fit, "" Doesnt always play to his true speed"", Built for the league with desired size and thickness,  Able to drop and dig out lower throws",W
125,CB,"Rare four-year starter and two-time captain,  Scouts rave about his personal character,  Good field intelligence and high football IQ,  Disciplined playing with spatial balance against high-low concepts,  Good read and react from short zone and Cover 3",NW
125,CB," Size to disrupt the catch point,  Improved play strength and tackling in 2020,  Eager to help in the running game,  Below-average physical tools as NFL corner,  Slow punch-and-reset from press",NW
125,CB," Long speed is a major concern, "" Unable to recover once hes behind"", "" Doesnt have quickness to stay connected to the route"",  Delay to trigger forward from top of his drop,  Improved play strength and tackling in 2020",NW
126,RB,"Showed ability to carry a significant load,  Runs with good tempo,  Smooth downhill flow with efficient change of direction,  Instinctive through the traffic,  Accurate reads up to linebackers in outside zone",NW
126,RB," Vision to recognize and get skinny through small creases,  Agile feet to spin or jump-cut away from tacklers,  Rarely bounces runs wide unnecessarily,  Angle tackles slide off loose, slippery hips,  Effective on screens and can work out of backfield against LBs",NW
126,RB," Is a little lighter than expected for the heavy tote total,  Below-average leg drive to break NFL tackles,  Not a fall-forward finisher,  Running style is more rigid than creative, "" Needs willingness to improvise once hes on second level""",NW
126,RB," Average burst to outrun faster linebackers to the corner,  Fumbles come from carrying ball away from frame in space,  Needs to improve blitz recognition and pass pro technique,  Not a fall-forward finisher,  Instinctive through the traffic",NW
127,TE,"Runs like a big wideout, creating matchup problems,  Averaged over 16 yards per catch at SMU,  Easy movement gliding around the field,  Flashes good second gear to separate,  Alters route speed to keep defender off balance",NW
127,TE," Instant with catch-to-run transitions underneath,  Speed after the catch is a major concern for defenses,  Plays with control and footwork into his blocks,  Works proper angles in the run game,  Willing blocker who can get a win from the slot",NW
127,TE," Needs a favorable matchup to survive as point-of-attack blocker,  Lack of play strength gets him tossed around in run game,  Hands too wide into the block,  Tightness into breaks allows recovery time for coverage,  Slow gather-and-open to quarterback on short routes",NW
127,TE," Needs to block out coverage more effectively at catch point, "" Doesnt find optimal sweet spots when working zone beaters"",  Hand-eye coordination is problematic,  Had four drops in big game against Cincinnati,  Averaged over 16 yards per catch at SMU",NW
128,OT,"Three-year starter,  Play was much more consistent in 2020,  Pass pro movements are athletic,  Decent patience against rush counters,  Adequate recovery anchor against the bull rush",NW
128,OT," Quality ability as cut-blocker,  Mindful of footwork and technique on double teams,  Runs feet to secure washdown blocks on outside zone,  Showed off quality second-level adjustments against Arkansas,  Outside hands are too wide, causing him to gather rather than punch",NW
128,OT," A bit of a heel-clicker at times in pass slides,  Needs to pick a target and fully commit when faced with blitz, "" Doesnt feel long enough to control point of attack and execute kick outs"",  Would like to see more aggression into first contact as run blocker,  Inconsistent body control and positioning to consistently secure his block",NW
128,OT," Rarely controls the action with strong hands,  Below-average demeanor as block finisher,  Inconsistent body control and positioning to consistently secure his block, "" Doesnt feel long enough to control point of attack and execute kick outs"",  Needs to pick a target and fully commit when faced with blitz",NW
129,WR,"Set a slew of all-time North Texas receiving records,  Had 31 receiving touchdowns over last 21 games,  Averaged 132 yards per game in 2020,  Offers instant gadget-package potential,  Loose hips for tight cuts and breaks",NW
129,WR," Turbo boosted acceleration and long speed,  Can stem and slingshot past off-man coverage into easy separation,  Creates nightmares for safeties in space,  Has wiggle and juice to pile on yards after catch,  Very slightly built with small hands",NW
129,WR," Frequently faced single coverage against slower corners in college,  Leans into breaks, giving away pathways to the coverage,  Not a fan of working into the middle with safeties lurking,  Unable to overcome size liability in contested catches,  Not much of a catch radius in any direction",NW
130,CB,"Highly coveted physical and athletic traits,  Explosive leaper with long arms and tremendous straight-line speed,  Legitimate ball-hawking talent with 12 career takeaways,  Speed to stay in phase down the sideline,  Recovery speed jumps off the tape",NW
130,CB," Shadows and crowds any outside release,  His leap and length create challenging high-point roadblock for receivers,  Spies the throw and will overlap his coverage to make plays on the ball,  Uses long arms to tag and separate from blocks in space,  Accelerates through targets and wraps up as a tackler",NW
130,CB," Needs to improve press technique and calm his feet,  Too persuaded by early release fakes,  Inconsistent slowing the release from press,  Upright pedal causes delays with lateral and vertical transitions,  Average plant-and-drive to the throw from the top of his drop",NW
130,CB,""" Forgets to find the football when hes in trail position"",  Can do a better job of smothering routes underneath,  Loses contain duties at times,  Occasional imbalance when changing direction,  Speed to stay in phase down the sideline",NW
131,WR,"Fearless competitor and plays bigger than his size,  Fights back against physical coverage,  Rock-steady production for three straight seasons,  Attentive route runner, featuring sharp angles and crisp cuts in his work,  Has bend and footwork to get in and out of complex routes with quickness",NW
131,WR," Squares shoulders to quarterback as presentable target on slants,  Uses body to shield the catch point on first two levels,  Silky smooth attack game on jump balls,  Operates with impeccable timing when attacking the deep ball,  Leaps, floats, adjusts, secures and scores",NW
131,WR," Strong hands and ball adjustments come naturally to him,  Able to focus and catch through heavy contact,  Aggressive runner after the catch, "" Didnt see NFL-caliber coverage often in his conference"",  Shorter arms for the position",NW
131,WR," Can be detoured by press coverage,  Upright initial charge lacks instant gas, "" Inconsistent route effort when hes not the intended target"",  Average acceleration out of stems,  Occasionally opts to look for circus catch rather than working earlier for positioning",NW
131,WR," Failed to finish a few would-be grabs, Fearless competitor and plays bigger than his size,  Aggressive runner after the catch,  Has bend and footwork to get in and out of complex routes with quickness,  Silky smooth attack game on jump balls",NW
132,DT,"Dense, thickly muscled arms,  Much better hand usage in 2020,  Low pad level off the snap and into contact, "" Plays through blockers edge with strength and force"", "" Keeps fighting back against a block and doesnt give in""",NW
132,DT," Gets into crevice of combination blocks and looks to split it,  Keeps motor running to extend his pursuit,  Gathers weight and changes direction with efficiency,  Active rush feet slide around stagnant pass protection,  Well-timed lateral tackle attempts for runners in his gaps",NW
132,DT," Undersized and occasionally overwhelmed by the big boys,  Unable to plant roots against average double-team blocks,  Sawed off frame with short arms,  Rarely see transition of quick punch into block control,  Tight hips compromise base on lateral engagements",NW
132,DT," Has trouble getting unglued from sustained blocks,  Below-average rush talent,  Hustle rusher but lacks ability to upend pass pro effectively,  Lacks lateral quickness for twists between defensive tackles, "" Keeps fighting back against a block and doesnt give in""",NW
133,QB,"Three-year starter and two-time team captain, "" Leadership is important to him and hes highly respected by teammates"",  Feet are quick in his setup on play-action,  Climbs pocket when he feels the edge caving in,  Footwork and ball-handling for RPOs",W
133,QB," Expedites his operation process when he reads hot,  Hangs in tough to deliver throws in face of impending hits,  Throws the football with good touch and catchability,  Escapability to make plays outside the pocket, "" Slippery runner once hes inside the red zone""",W
133,QB," Needs to get through his progressions faster,  Has issues with indecisiveness at times,  Carries ball low in the pocket and throws with a windup,  Lacks arm strength to make all the pro throws,  Will struggle to zip it between linebacker and safety",W
133,QB," Completion totals were abysmal outside the numbers,  Not a natural anticipatory thrower,  Ball placement is inconsistent,  Has issues air-mailing throws way over targets,  On the shorter side by NFL standards",W
134,EDGE,"NFL-caliber size and strength as an even-front defensive end,  Possesses ridiculous 86-inch wingspan and massive hands,  Expected to test well, showing quickness and explosion,  Above-average play strength to set firm edges,  Aggressive when taking on pulling blocks to spill runs wide",NW
134,EDGE," Loose hips provide bend and agility in the box,  Pure strength to beat blocking tight ends in front of him,  Upfield burst gives life to initial rush attack,  Darts from edge to edge, creating rush opportunities,  Displays ability to bend and flatten into the pocket",NW
134,EDGE," Brings plenty of force as a striker,  Relatively thin lower half for his listed size,  Needs to keep his motor running and finish plays,  Disappointing lack of fight against Florida,  Inconsistent controlling the point of attack",NW
134,EDGE," Relies too heavily on his feet and not enough on his hands,  Allows tackle access to his frame in pass pro,  Elevates pad level on counters, allowing easier redirection,  Drops head, losing sight of ball-carrier,  Below-average body control as tackler",NW
135,DE,"Rented space in ACC backfields in 2018 and 2020,  Good size with plenty of length along the edge,  Jarring pop in his hands and upper body,  Sneaky efficient punching and working around the block,  Strength and length to beat back TE/OT double-teams",NW
135,DE," Capable of posting up the edge as two-gapper,  Adequate hand usage as a rusher,  Inside power-counter at the top of the rush opens door to quarterback,  Keeps hands active in the passing lane when rush stalls,  * Plays almost straight up and down at point of attack",NW
135,DE,"* Pad level and narrowing base lead to imbalances, * Slow twitch for a 4-3 defensive end, * Lacks desired coordination * Inconsistent bracing against strong angle blocks, * Unable to pose a serious threat to the edge with get-off, * Lethargic, upright inside-counter quickness",NW
136,CB,"One of four true freshmen to start at cornerback in Florida history,  Brother of NFL defensive back Quincy Wilson,  Good size with plenty of play strength,  Athletic, with smooth hips in transitions,  Willing to attack and jump the slant route",NW
136,CB," Sees route progressions clearly from zone,  Disciplined to midpoint high-low route combinations, "" Good closing burst when hes in recovery mode"",  Explosive leaper with ability to shade the jump ball,  Forceful at the catch point",NW
136,CB," Best season was as a freshman in 2017,  Late getting into position multiple times pre-snap, "" His man coverage wasnt as competitive in 2020"",  Needs to play with better squeeze at the top of the route,  Beat deep twice in the game against Texas A&M",NW
136,CB," Will get a little too upright in space,  Run-support demeanor is lacking, "" Doesnt look to see, hit and wrap the runner"", "" Good closing burst when hes in recovery mode"", "" His man coverage wasnt as competitive in 2020""",NW
137,CB,"Very strong for his size,  Turns press release into a fist fight,  Bullies passive receivers through their release,  Solid short-area quickness and twitch,  Burst to the ball is explosive",NW
137,CB," Jumps on top of throws from short zone,  Very few wasted steps when planting to drive,  History of making game-sealing plays,  Feisty in his run support,  Special-teams demon",NW
137,CB," Plays with wild abandon as gunner and on kick coverage,  Reaches rather than slides to meet lateral release,  Gets caught lingering with eyes in backfield,  Below-average instincts to stick close to the route,  Lack of length shows up at catch point",NW
137,CB,""" Simply doesnt trust size or technique down the field"",  Chronic grabber with 14 holding/interference penalties over last two years, per PFF,  Battles hard but gets big-boyed on jump balls,  Pulled out of position by undisciplined footwork,  Short arms could become a factor as tackle-finisher in pros",NW
138,OT,"Desired pro blend of size, length and athletic ability,  Natural knee-bender with fluid movements,  Quick, rhythmic pass slides gain proper depth,  Punch is sudden and snappy,  Loose hips to recover and run rushers past the pocket",W
138,OT," First-step quickness to gain positioning advantage in run game,  Bend and upward strikes create leverage point,  Can get to all the angles to reach, seal and/or climb,  Sustains his block with big, strong hands,  Extra fluid and agile as blocker in space",W
138,OT," Runs feet through block and is angry finisher,  Overly responsive with pass sets and mirroring,  Needs to work with better inside/out leverage,  Opens himself up to inside counters,  Late weight shift to outside foot at the top of his sets",W
138,OT," Could use more diversity in his punch approach,  Weight gets too far forward in pass sets, "" Doesnt always center up when fitting into first contact"",  Could use better play strength at point of attack,  Punch is sudden and snappy",W
139,OT,"Tremendously long,  Has 85-inch wingspan and 35-inch arms,  Punch is well-timed and has some snap on it,  Keeps scrambling in recoveries and will find wins,  Lateral foot quickness to make back-side/play-side reach blocks",NW
139,OT," Good rhythm as a work-up blocker to second level,  Looks to get a strong finish once he takes the lead as run blocker,  Length helps with last second redirection blocks,  Narrow through waist, hips and chest,  Has struggled to keep enough weight on his frame",NW
139,OT," Way too much lean and reach in his play,  Needs to trust his length and foot quickness more often,  Upper-body strength is way below par,  Struggles to press, extend and separate at point of attack,  Gets tossed around by powerful opponents",NW
139,OT," Overreacts in pass pro, creating easy counter shots, "" Doesnt have the body control or block sustain teams look for"",  Keeps scrambling in recoveries and will find wins,  Looks to get a strong finish once he takes the lead as run blocker,  Narrow through waist, hips and chest",NW
140,LB,"Team leader through actions and words,  Good size, definition and aggression,  Durable and tough with experience inside and outside,  Took big leap forward with feel for inside linebacker position in 2020, "" Careful not to overshoot running backs entry point""",NW
140,LB," Works hard to recover from missteps to get back into the play,  Does dirty work to help defense thrive,  Physical striker and wrap-up finisher,  Attacks the block with aggressive punch,  Plays with alpha demeanor to control the action inside",NW
140,LB," Needs to get deeper downhill to short-circuit pulling guards, "" Allowed Alabamas Landon Dickerson time to climb up and block him"",  Needs to slip blocks occasionally rather than always going to battle,  Hip tightness hinders open-field coverage agility,  Looked lost with coverage responsibilities at times",NW
140,LB," Needs to stay light on his feet as open-field tackler,  Hip tightness hinders open-field coverage agility,  Durable and tough with experience inside and outside, "" Careful not to overshoot running backs entry point"",  Needs to get deeper downhill to short-circuit pulling guards",NW
141,WR,"Powers through route redirection from defensive backs,  Traits to cause trouble down the field,  Averaged 20, 1 yards per catch during his UCF career and 9 of his 49 catches resulted in TDs,  Long strider with explosive build-up speed",W
141,WR," Has box-out talent when he gets coverage on his hip, "" Plus athlete whos able to adjust to the throw in air"",  Leverages routes and is smooth through turns,  Good effort to engage and sustain on receiver screens,  Needs to become more willful with his size",W
141,WR," Hits route turns without enough fake at the top,  Below-average suddenness and physicality underneath, "" Doesnt have natural feel for positioning in space"",  Needs to post better win percentage on contested catches,  Hands were a mess at times in 2020, as he dropped two would-be touchdowns on deep throws",W
142,G,"Has starting experience at guard and tackle,  Comes off ball with choppy settle step in run-up to contact,  Accurate, strong hands give him early advantages,  Strikes with good base width and balance,  Strains into arm extension and works to sustain blocks",W
142,G," Above-average reactive athleticism versus stunts,  Consistent finding footing on reach plays and gets move blocks sealed,  Agility to adjust and tag moving targets in space,  Pass slides looked smooth and natural,  Above-average footwork to mirror and defend his edges",W
142,G," Stiff, inside hand lands in the same spot every time,  Up and down when faced with size and power,  Two-gappers had success in standing him up,  Has tendency to let go of second-hand contact and try to long-arm, "" Candidate to be bull-rushed if hes not first with his punch""",W
142,G," Needs to guard against over-sets,  Base has a tendency to get too wide in pass pro,  Wide, undisciplined hands when rushers charge him,  Strikes with good base width and balance, "" Candidate to be bull-rushed if hes not first with his punch""",W
143,SAF,"Possesses size and movement of NFL safety,  Played his best game of the year against Alabama,  Takes quality angles to attack digs and overs,  Aggressive pad delivery to strike and dislodge the football,  Capable downhill change of direction in pursuit",NW
143,SAF," Reads quarterback and will shade his coverage accordingly,  Hung in against Florida TE Kyle Pitts in man coverage,  Willing tackler with strength to handle one-on-one stops,  Gunner and kick coverage experience,  No interceptions during his career",NW
143,SAF," Keys quarterback but occasionally loses sight of routes, "" Tardy to alter drop direction once hes been looked off"",  Questionable range, getting to deep sideline help a step or two too late,  Needs to operate with a tighter squeeze on digs and over routes,  Allows too many open throws in front of his face",NW
143,SAF," Lost contain duties in run support against Florida,  Can improve angles to the football for better tackle accuracy,  Leaves feet too early as open-field tackler,  Willing tackler with strength to handle one-on-one stops, Possesses size and movement of NFL safety",NW
144,DE,"Long, NFL-caliber frame with even more room for muscle,  Adequate upfield spring off the snap and into neutral zone,  Initial quickness and body lean help him knife into B-gap on slants,  Uses length to separate and set the edge,  Capable of getting from one edge to the other with his rush counter",NW
144,DE," Speed-to-power conversion potential as a pro,  Length could become more effective rush weapon with work,  Has dealt with injuries and made just 10 career starts,  Looked as though he were favoring left ankle at times,  Play tends to be segmented and lacks athletic fluidity",NW
144,DE,""" Doesnt use size traits to command the rep"",  Below-average rush with only one sack in his last 11 games,  Inaccurate hand slaps fail to open outside rush lanes,  Not enough bend to dip below punch at top of the rush,  Runs out of gas during chase",NW
145,TE,"Size and strength to create some pop into first contact,  Comes out of his stance with good pad level,  Uses hands and hips to fire upward punch for leverage,  Adequate feel for positional blocking duties,  Has operated in-line and as move blocker in space",W
145,TE," Will leverage man coverage away from his breaks,  Finds optimal soft spots of zone,  Scrambles open for his quarterback when play comes off schedule,  Hands are reliable,  * Good size but somewhat narrow through his hips for a Y tight end",W
145,TE,"* Very lethargic off the snap and into routes, * Lacks functional speed to attack the seam in the NFL, ""* Wont be responsible for very many yards after catch"", * More mechanical than passionate as run blocker * Will need to work with more consistent aggression on the next level,  Has operated in-line and as move blocker in space",W
146,SAF,"Long-limbed with massive wingspan,  Adds on to the box for run/pass support,  Desired size to cover Y tight ends in man,  Hits and tackles like a pro,  Runs alley and contacts runner with intent",NW
146,SAF," Breaks down into wide, tackle-ready positioning in space,  Fast and physical short-circuiting receiver screens from the slot,  Fierce hitter to intimidate receivers over the middle,  Core special teams talent,  Heavy feet driving into depth from short zone",NW
